Year,State,ProducerType,FuelSource,Nameplate_Capacity_(Megawatts),Summer_Capacity_(Megawatts)
2022,WY,Industrial Power,Other Gases,3.7,3.3
2022,WY,Industrial Power,Petroleum,1.1,1.1
2022,WY,Total Electric Power Industry,All Sources,"11,391.40","10,091.80"
2022,WY,Total Electric Power Industry,Coal,"7,023.10","6,069.00"
2022,WY,Total Electric Power Industry,Hydroelectric,303.4,307.1
2022,WY,Total Electric Power Industry,Natural Gas,821,595.3
2022,WY,Total Electric Power Industry,Other,12.4,12.4
2022,WY,Total Electric Power Industry,Other Gases,3.7,3.3
2022,WY,Total Electric Power Industry,Petroleum,5.8,5.8
2022,WY,Total Electric Power Industry,Solar Thermal and Photovoltaic,92,92
2022,WY,Total Electric Power Industry,Wind,"3,130.00","3,006.90"
2023,AK,"Combined Heat and Power, Electric Power",All Sources,27.5,25.7
2023,AK,"Combined Heat and Power, Electric Power",Coal,27.5,25.7
2023,AK,Commercial Power,All Sources,129.7,119.9
2023,AK,Commercial Power,Coal,50,45.1
2023,AK,Commercial Power,Hydroelectric,45.2,45.2
2023,AK,Commercial Power,Other Biomass,11.5,7
2023,AK,Commercial Power,Petroleum,23,22.6
2023,AK,"Electric Generators, Electric Utilities",All Sources,"2,847.00","2,606.50"
2023,AK,"Electric Generators, Electric Utilities",Coal,110,97.1
2023,AK,"Electric Generators, Electric Utilities",Hydroelectric,436.6,431
2023,AK,"Electric Generators, Electric Utilities",Natural Gas,"1,370.30","1,236.60"
2023,AK,"Electric Generators, Electric Utilities",Other,94.7,94.6
2023,AK,"Electric Generators, Electric Utilities",Petroleum,794,706.4
2023,AK,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1.7,1.7
2023,AK,"Electric Generators, Electric Utilities",Wind,39.7,39.1
2023,AK,"Electric Generators, Independent Power Producers",All Sources,25.9,25.9
2023,AK,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6,6
2023,AK,"Electric Generators, Independent Power Producers",Wind,19.9,19.9
2023,AK,Industrial Power,All Sources,45.2,43
2023,AK,Industrial Power,Natural Gas,21.1,20.9
2023,AK,Industrial Power,Petroleum,24.1,22.1
2023,AK,Total Electric Power Industry,All Sources,"3,075.30","2,821.00"
2023,AK,Total Electric Power Industry,Coal,187.5,167.9
2023,AK,Total Electric Power Industry,Hydroelectric,481.8,476.2
2023,AK,Total Electric Power Industry,Natural Gas,"1,391.40","1,257.50"
2023,AK,Total Electric Power Industry,Other,94.7,94.6
2023,AK,Total Electric Power Industry,Other Biomass,11.5,7
2023,AK,Total Electric Power Industry,Petroleum,841.1,751.1
2023,AK,Total Electric Power Industry,Solar Thermal and Photovoltaic,7.7,7.7
2023,AK,Total Electric Power Industry,Wind,59.6,59
2023,AL,"Combined Heat and Power, Electric Power",All Sources,900,782
2023,AL,"Combined Heat and Power, Electric Power",Natural Gas,900,782
2023,AL,"Electric Generators, Electric Utilities",All Sources,"24,015.50","22,950.00"
2023,AL,"Electric Generators, Electric Utilities",Coal,"4,966.50","4,728.00"
2023,AL,"Electric Generators, Electric Utilities",Hydroelectric,"3,318.30","3,291.80"
2023,AL,"Electric Generators, Electric Utilities",Natural Gas,"10,043.10","9,425.90"
2023,AL,"Electric Generators, Electric Utilities",Nuclear,"5,630.40","5,452.70"
2023,AL,"Electric Generators, Electric Utilities",Petroleum,39.2,33.6
2023,AL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,18,18
2023,AL,"Electric Generators, Independent Power Producers",All Sources,"6,949.20","6,546.80"
2023,AL,"Electric Generators, Independent Power Producers",Natural Gas,"6,347.30","5,947.30"
2023,AL,"Electric Generators, Independent Power Producers",Other,1,1
2023,AL,"Electric Generators, Independent Power Producers",Other Biomass,6.4,6.4
2023,AL,"Electric Generators, Independent Power Producers",Petroleum,8.6,9
2023,AL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,585.9,583.1
2023,AL,Industrial Power,All Sources,908.3,818.5
2023,AL,Industrial Power,Natural Gas,239.8,208.2
2023,AL,Industrial Power,Wood and Wood Derived Fuels,668.5,610.3
2023,AL,Total Electric Power Industry,All Sources,"32,773.00","31,097.30"
2023,AL,Total Electric Power Industry,Coal,"4,966.50","4,728.00"
2023,AL,Total Electric Power Industry,Hydroelectric,"3,318.30","3,291.80"
2023,AL,Total Electric Power Industry,Natural Gas,"17,530.20","16,363.40"
2023,AL,Total Electric Power Industry,Nuclear,"5,630.40","5,452.70"
2023,AL,Total Electric Power Industry,Other,1,1
2023,AL,Total Electric Power Industry,Other Biomass,6.4,6.4
2023,AL,Total Electric Power Industry,Petroleum,47.8,42.6
2023,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,603.9,601.1
2023,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,668.5,610.3
2023,AR,"Combined Heat and Power, Electric Power",All Sources,230.4,179
2023,AR,"Combined Heat and Power, Electric Power",Natural Gas,230.4,179
2023,AR,Commercial Power,All Sources,28.9,28.5
2023,AR,Commercial Power,Natural Gas,5.6,5.2
2023,AR,Commercial Power,Other,12,12
2023,AR,Commercial Power,Other Biomass,1.3,1.3
2023,AR,Commercial Power,Solar Thermal and Photovoltaic,10,10
2023,AR,"Electric Generators, Electric Utilities",All Sources,"15,082.40","13,225.60"
2023,AR,"Electric Generators, Electric Utilities",Coal,"4,767.00","4,054.00"
2023,AR,"Electric Generators, Electric Utilities",Hydroelectric,"1,307.50","1,251.80"
2023,AR,"Electric Generators, Electric Utilities",Natural Gas,"6,987.80","5,919.80"
2023,AR,"Electric Generators, Electric Utilities",Nuclear,"1,845.00","1,825.00"
2023,AR,"Electric Generators, Electric Utilities",Other,10,10
2023,AR,"Electric Generators, Electric Utilities",Petroleum,9.1,9
2023,AR,"Electric Generators, Electric Utilities",Pumped Storage,30,30
2023,AR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,126,126
2023,AR,"Electric Generators, Independent Power Producers",All Sources,"1,421.90","1,381.90"
2023,AR,"Electric Generators, Independent Power Producers",Coal,720,680
2023,AR,"Electric Generators, Independent Power Producers",Hydroelectric,13.4,13.4
2023,AR,"Electric Generators, Independent Power Producers",Other Biomass,5.6,5.6
2023,AR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,682.9,682.9
2023,AR,Industrial Power,All Sources,296.5,246.9
2023,AR,Industrial Power,Natural Gas,25,28
2023,AR,Industrial Power,Solar Thermal and Photovoltaic,2,2
2023,AR,Industrial Power,Wood and Wood Derived Fuels,269.5,216.9
2023,AR,Total Electric Power Industry,All Sources,"17,060.10","15,061.90"
2023,AR,Total Electric Power Industry,Coal,"5,487.00","4,734.00"
2023,AR,Total Electric Power Industry,Hydroelectric,"1,320.90","1,265.20"
2023,AR,Total Electric Power Industry,Natural Gas,"7,248.80","6,132.00"
2023,AR,Total Electric Power Industry,Nuclear,"1,845.00","1,825.00"
2023,AR,Total Electric Power Industry,Other,22,22
2023,AR,Total Electric Power Industry,Other Biomass,6.9,6.9
2023,AR,Total Electric Power Industry,Petroleum,9.1,9
2023,AR,Total Electric Power Industry,Pumped Storage,30,30
2023,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,820.9,820.9
2023,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,269.5,216.9
2023,AZ,"Combined Heat and Power, Electric Power",All Sources,62.6,52.2
2023,AZ,"Combined Heat and Power, Electric Power",Natural Gas,62.6,52.2
2023,AZ,Commercial Power,All Sources,50.1,48.6
2023,AZ,Commercial Power,Natural Gas,33.2,32
2023,AZ,Commercial Power,Petroleum,1.5,1.5
2023,AZ,Commercial Power,Solar Thermal and Photovoltaic,15.4,15.1
2023,AZ,"Electric Generators, Electric Utilities",All Sources,"23,764.80","21,598.30"
2023,AZ,"Electric Generators, Electric Utilities",Coal,"3,217.50","2,939.00"
2023,AZ,"Electric Generators, Electric Utilities",Hydroelectric,"2,718.00","2,721.90"
2023,AZ,"Electric Generators, Electric Utilities",Natural Gas,"12,577.00","10,963.90"
2023,AZ,"Electric Generators, Electric Utilities",Nuclear,"4,209.60","3,937.00"
2023,AZ,"Electric Generators, Electric Utilities",Other,240,233
2023,AZ,"Electric Generators, Electric Utilities",Petroleum,287,267
2023,AZ,"Electric Generators, Electric Utilities",Pumped Storage,194.1,216.3
2023,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,321.6,320.2
2023,AZ,"Electric Generators, Independent Power Producers",All Sources,"9,217.60","8,173.00"
2023,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"4,044.70","3,292.90"
2023,AZ,"Electric Generators, Independent Power Producers",Other,698,698
2023,AZ,"Electric Generators, Independent Power Producers",Other Biomass,3.2,3.2
2023,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"3,586.00","3,298.70"
2023,AZ,"Electric Generators, Independent Power Producers",Wind,855.5,855.5
2023,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,30.2,24.7
2023,AZ,Industrial Power,All Sources,12.5,12.5
2023,AZ,Industrial Power,Solar Thermal and Photovoltaic,12.5,12.5
2023,AZ,Total Electric Power Industry,All Sources,"33,107.60","29,884.60"
2023,AZ,Total Electric Power Industry,Coal,"3,217.50","2,939.00"
2023,AZ,Total Electric Power Industry,Hydroelectric,"2,718.00","2,721.90"
2023,AZ,Total Electric Power Industry,Natural Gas,"16,717.50","14,341.00"
2023,AZ,Total Electric Power Industry,Nuclear,"4,209.60","3,937.00"
2023,AZ,Total Electric Power Industry,Other,938,931
2023,AZ,Total Electric Power Industry,Other Biomass,3.2,3.2
2023,AZ,Total Electric Power Industry,Petroleum,288.5,268.5
2023,AZ,Total Electric Power Industry,Pumped Storage,194.1,216.3
2023,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"3,935.50","3,646.50"
2023,AZ,Total Electric Power Industry,Wind,855.5,855.5
2023,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,30.2,24.7
2023,CA,"Combined Heat and Power, Electric Power",All Sources,"3,776.20","3,405.40"
2023,CA,"Combined Heat and Power, Electric Power",Natural Gas,"3,552.50","3,218.40"
2023,CA,"Combined Heat and Power, Electric Power",Other,17,17
2023,CA,"Combined Heat and Power, Electric Power",Other Biomass,55.6,47.7
2023,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,4.1,3.9
2023,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,147,118.4
2023,CA,Commercial Power,All Sources,944.6,870.8
2023,CA,Commercial Power,Hydroelectric,14.6,12.3
2023,CA,Commercial Power,Natural Gas,302.8,271.5
2023,CA,Commercial Power,Other,26.2,26.1
2023,CA,Commercial Power,Other Biomass,207.2,182.8
2023,CA,Commercial Power,Petroleum,185.6,184.8
2023,CA,Commercial Power,Solar Thermal and Photovoltaic,121.2,117.3
2023,CA,Commercial Power,Wind,2,2
2023,CA,Commercial Power,Wood and Wood Derived Fuels,85,74
2023,CA,"Electric Generators, Electric Utilities",All Sources,"29,645.60","28,570.60"
2023,CA,"Electric Generators, Electric Utilities",Geothermal,220,125
2023,CA,"Electric Generators, Electric Utilities",Hydroelectric,"9,450.20","9,660.40"
2023,CA,"Electric Generators, Electric Utilities",Natural Gas,"12,750.90","11,516.10"
2023,CA,"Electric Generators, Electric Utilities",Nuclear,"2,323.00","2,240.00"
2023,CA,"Electric Generators, Electric Utilities",Other,420.9,420.5
2023,CA,"Electric Generators, Electric Utilities",Petroleum,152.8,116.3
2023,CA,"Electric Generators, Electric Utilities",Pumped Storage,"3,745.60","3,911.90"
2023,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,232.2,230.4
2023,CA,"Electric Generators, Electric Utilities",Wind,350,350
2023,CA,"Electric Generators, Independent Power Producers",All Sources,"58,607.50","55,227.40"
2023,CA,"Electric Generators, Independent Power Producers",Geothermal,"2,652.90","1,760.00"
2023,CA,"Electric Generators, Independent Power Producers",Hydroelectric,566.7,553.2
2023,CA,"Electric Generators, Independent Power Producers",Natural Gas,"21,668.50","19,512.20"
2023,CA,"Electric Generators, Independent Power Producers",Other,"7,546.90","7,520.60"
2023,CA,"Electric Generators, Independent Power Producers",Other Biomass,260.9,237.9
2023,CA,"Electric Generators, Independent Power Producers",Petroleum,149,110
2023,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"19,457.00","19,303.30"
2023,CA,"Electric Generators, Independent Power Producers",Wind,"5,960.00","5,929.60"
2023,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,345.6,300.6
2023,CA,Industrial Power,All Sources,"2,552.80","2,300.70"
2023,CA,Industrial Power,Coal,62.5,57
2023,CA,Industrial Power,Natural Gas,"1,822.30","1,651.60"
2023,CA,Industrial Power,Other,98.9,94.8
2023,CA,Industrial Power,Other Biomass,7.5,7.6
2023,CA,Industrial Power,Other Gases,256.6,213
2023,CA,Industrial Power,Petroleum,4.8,4.1
2023,CA,Industrial Power,Solar Thermal and Photovoltaic,125.3,120.2
2023,CA,Industrial Power,Wind,2.6,2.6
2023,CA,Industrial Power,Wood and Wood Derived Fuels,172.3,149.8
2023,CA,Total Electric Power Industry,All Sources,"95,526.70","90,374.90"
2023,CA,Total Electric Power Industry,Coal,62.5,57
2023,CA,Total Electric Power Industry,Geothermal,"2,872.90","1,885.00"
2023,CA,Total Electric Power Industry,Hydroelectric,"10,031.50","10,225.90"
2023,CA,Total Electric Power Industry,Natural Gas,"40,097.00","36,169.80"
2023,CA,Total Electric Power Industry,Nuclear,"2,323.00","2,240.00"
2023,CA,Total Electric Power Industry,Other,"8,109.90","8,079.00"
2023,CA,Total Electric Power Industry,Other Biomass,531.2,476
2023,CA,Total Electric Power Industry,Other Gases,256.6,213
2023,CA,Total Electric Power Industry,Petroleum,492.2,415.2
2023,CA,Total Electric Power Industry,Pumped Storage,"3,745.60","3,911.90"
2023,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"19,939.80","19,775.10"
2023,CA,Total Electric Power Industry,Wind,"6,314.60","6,284.20"
2023,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,749.9,642.8
2023,CO,"Combined Heat and Power, Electric Power",All Sources,19,13.8
2023,CO,"Combined Heat and Power, Electric Power",Natural Gas,4,4
2023,CO,"Combined Heat and Power, Electric Power",Other Biomass,15,9.8
2023,CO,Commercial Power,All Sources,52.7,50.7
2023,CO,Commercial Power,Hydroelectric,3.8,3.8
2023,CO,Commercial Power,Natural Gas,33,31
2023,CO,Commercial Power,Other,4.2,4.2
2023,CO,Commercial Power,Solar Thermal and Photovoltaic,11.7,11.7
2023,CO,"Electric Generators, Electric Utilities",All Sources,"12,759.00","11,207.80"
2023,CO,"Electric Generators, Electric Utilities",Coal,"4,198.70","3,804.00"
2023,CO,"Electric Generators, Electric Utilities",Hydroelectric,593.6,609.7
2023,CO,"Electric Generators, Electric Utilities",Natural Gas,"6,018.70","4,860.60"
2023,CO,"Electric Generators, Electric Utilities",Other,5,5
2023,CO,"Electric Generators, Electric Utilities",Petroleum,232,175.1
2023,CO,"Electric Generators, Electric Utilities",Pumped Storage,508.5,590.4
2023,CO,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,6.8,6.8
2023,CO,"Electric Generators, Electric Utilities",Wind,"1,195.70","1,156.20"
2023,CO,"Electric Generators, Independent Power Producers",All Sources,"8,468.50","8,195.30"
2023,CO,"Electric Generators, Independent Power Producers",Hydroelectric,77.2,76.2
2023,CO,"Electric Generators, Independent Power Producers",Natural Gas,"1,810.80","1,544.10"
2023,CO,"Electric Generators, Independent Power Producers",Other,236.3,234.8
2023,CO,"Electric Generators, Independent Power Producers",Other Biomass,6.4,6.3
2023,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,143.90","2,142.60"
2023,CO,"Electric Generators, Independent Power Producers",Wind,"4,181.30","4,178.70"
2023,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,12.6,12.6
2023,CO,Industrial Power,All Sources,70.8,73.8
2023,CO,Industrial Power,Natural Gas,44.4,48.2
2023,CO,Industrial Power,Other,6.1,6.1
2023,CO,Industrial Power,Other Gases,3,3
2023,CO,Industrial Power,Petroleum,3.2,2.4
2023,CO,Industrial Power,Solar Thermal and Photovoltaic,12.3,12.3
2023,CO,Industrial Power,Wind,1.8,1.8
2023,CO,Total Electric Power Industry,All Sources,"21,370.00","19,541.40"
2023,CO,Total Electric Power Industry,Coal,"4,198.70","3,804.00"
2023,CO,Total Electric Power Industry,Hydroelectric,674.6,689.7
2023,CO,Total Electric Power Industry,Natural Gas,"7,910.90","6,487.90"
2023,CO,Total Electric Power Industry,Other,251.6,250.1
2023,CO,Total Electric Power Industry,Other Biomass,21.4,16.1
2023,CO,Total Electric Power Industry,Other Gases,3,3
2023,CO,Total Electric Power Industry,Petroleum,235.2,177.5
2023,CO,Total Electric Power Industry,Pumped Storage,508.5,590.4
2023,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,174.70","2,173.40"
2023,CO,Total Electric Power Industry,Wind,"5,378.80","5,336.70"
